 11 3405.883553 5.497E-29 3.843E+00.00870.172 4608.21970.410.000000          0 0 1          0 0 0 19  3 17       19  3 16      34423044323271 5 0   117.0  117.0
 11 3405.930777 6.621E-29 1.386E+00.09280.371 3873.79320.62-.009360          0 2 1          0 2 0  5  1  4        6  3  3      4442334432257122 7    11.0   13.0
 11 3406.124102 2.236E-27 5.732E-05.04400.333 1411.61130.56-.008110          0 0 1          0 0 0  9  2  8        8  6  3      444233443230712210    57.0   51.0
 11 3406.281432 3.331E-27 3.993E-05.05680.333 1255.16660.56-.008080          0 0 1          0 0 0  9  1  9        8  5  4      444233443230712210    57.0   51.0
 11 3406.397411 1.132E-28 4.092E+01.06260.333 4523.58890.57-.011800          1 0 1          1 0 0  7  1  6        8  1  7      4442334432257122 7    15.0   17.0
 11 3406.495801 4.977E-28 1.866E-01.03790.352 3109.91140.61-.001970          1 1 0          0 1 0  7  6  2        7  7  1      4442334432297122 9    15.0   15.0
 11 3406.498204 1.493E-27 1.866E-01.03940.352 3109.91110.61-.004020          1 1 0          0 1 0  7  6  1        7  7  0      4442334432287122 8    45.0   45.0
 11 3406.528236 6.833E-28 1.512E+01.02630.298 3997.50810.51-.014690          0 1 1          0 1 0  9  8  1       10  8  2      4442334432297122 9    19.0   21.0
 11 3406.528275 2.049E-27 1.512E+01.02730.298 3997.50780.51-.016160          0 1 1          0 1 0  9  8  2       10  8  3      4442334432297122 9    57.0   63.0
 11 3406.623882 2.619E-28 2.264E+00.08360.412 3598.72660.69-.006720          1 2 0          0 2 0  3  2  2        4  3  1      4446834432287122 7     7.0    9.0
 11 3406.674870 8.109E-23 2.698E+00.07810.458 1216.23110.56-.010560          1 0 0          0 0 0  8  2  6        9  3  7      5584443018242122 6    17.0   19.0
 11 3406.755519 1.005E-27 1.947E-03.03350.281 2321.90500.48-.008788          0 2 0          0 0 0 10  8  3       11  7  4      3542434418297122 9    63.0   69.0
 11 3406.849109 6.434E-28 3.738E-03.03320.281 2321.81180.48-.008474          0 2 0          0 0 0 10  8  2       11  7  5      3442334432297122 9    21.0   23.0
 11 3406.957921 3.140E-28 3.829E+01.05570.333 4525.96390.57-.008630          1 0 1          1 0 0  7  2  6        8  2  7      4442334432257122 7    45.0   51.0
 11 3406.971620 3.010E-26 3.262E+00.03600.298 2903.14550.35-.007460          1 1 0          0 1 0  9  2  8       10  1  9      4545433018257120 7    19.0   21.0
 11 3407.052827 6.976E-28 1.265E+00.02410.208 3822.24340.38-.017780          1 0 0          0 0 0 16  5 12       16  6 11      44423344322971 5 9    99.0   99.0
 11 3407.294707 3.175E-27 1.737E-05.03770.371 1045.05770.61-.007190          0 0 1          0 0 0  7  2  6        6  6  1      444233443230712210    45.0   39.0
 11 3407.478520 3.990E-26 1.363E-02.02880.265 1774.61540.39-.012824          0 2 0          0 0 0 12  2 10       12  1 11      4542433018297122 8    25.0   25.0
 11 3407.573879 1.035E-29 3.181E+01.04260.298 5238.38480.51-.010740          0 2 1          0 2 0  9  6  4       10  6  5      4442334432297122 7    57.0   63.0
 11 3407.638070 1.085E-26 2.640E-01.07420.333 2595.81270.560.003458          0 3 0          0 1 0  9  3  7        8  2  6      4542433018257122 7    19.0   17.0
 11 3407.826250 5.204E-25 2.672E-03.06800.391  742.07300.67-.004460          0 0 1          0 0 0  5  1  4        5  5  1      554243301831712210    11.0   11.0
 11 3407.844066 1.504E-28 1.555E+00.03740.265 4123.28420.39-.013760          1 1 0          0 1 0 12  5  8       12  6  7      4442334432297122 9    75.0   75.0
 11 3407.875800 1.682E-28 1.761E-04.04050.250 2246.88380.24-.017064          0 2 0          0 0 0 13  3 10       13  2 11      4442334432297122 8    81.0   81.0
 11 3407.895623 4.822E-26 5.049E-02.03170.250 2246.88380.24-.002982          0 1 0          0 0 0 13 11  2       13  2 11      344233443231712210    81.0   81.0
 11 3407.911650 3.804E-26 3.970E+00.02090.281 2915.89330.48-.010120          1 1 0          0 1 0 10  0 10       11  1 11      5542433018297122 7    21.0   23.0
 11 3407.919010 1.594E-26 2.832E-01.02860.265 2813.51150.39-.012780          1 0 0          0 0 0 12  7  6       12  8  5      4542433018297122 9    75.0   75.0
 11 3408.036090 1.134E-25 3.945E+00.02110.281 2915.87380.05-.010490          1 1 0          0 1 0 10  1 10       11  0 11      5546333018287120 7    63.0   69.0
 11 3408.094415 7.591E-27 4.047E-01.02890.265 2813.52730.39-.012510          1 0 0          0 0 0 12  7  5       12  8  4      4442334432297122 9    25.0   25.0
 11 3408.145024 3.239E-28 4.109E+01.03840.315 4559.70700.56-.009990          1 0 1          1 0 0  8  0  8        9  0  9      4442334432257122 7    51.0   57.0
 11 3408.145586 1.077E-28 4.100E+01.03680.315 4559.75200.56-.010760          1 0 1          1 0 0  8  1  8        9  1  9      4442334432257122 7    17.0   19.0
 11 3408.341226 7.380E-28 8.647E-01.02450.235 3465.06860.36-.009184          0 2 0          0 0 0 13  9  5       14  8  6      34423344323171 511    27.0   29.0
 11 3408.524289 2.211E-27 8.629E-01.02450.235 3464.88620.36-.008484          0 2 0          0 0 0 13  9  4       14  8  7      34423344323171 511    81.0   87.0
 11 3408.554533 7.234E-28 1.600E+00.02610.221 3624.17920.36-.014580          1 0 0          0 0 0 15  6 10       15  7  9      34423344322971 5 9    31.0   31.0
 11 3408.572448 1.788E-29 9.088E+00.08130.352 4563.98930.61-.012960          0 0 2          1 0 0  6  1  5        7  4  4      4442334432287122 8    13.0   15.0
 11 3408.606289 1.412E-29 3.753E-02.08560.352 3738.60890.61-.001848          0 4 0          0 2 0  7  3  4        7  0  7      4442334432287122 8    45.0   45.0
 11 3408.737435 8.415E-27 4.843E-01.07680.315 2998.76610.56-.014240          0 1 1          0 1 0  9  2  8        9  4  5      4442334432287122 8    57.0   57.0
 11 3408.748980 2.235E-24 4.109E-03.07690.371  756.72470.62-.009960          0 0 1          0 0 0  5  2  4        6  4  3      5542433018257122 7    33.0   39.0
 11 3408.786079 1.241E-27 5.854E+00.02750.208 4006.07100.38-.010980          1 0 0          0 0 0 15  8  7       16  7 10      34423344323171 511    93.0   99.0
 11 3408.788880 2.582E-25 3.077E-02.02170.265 1557.84360.39-.007470          0 2 0          0 0 0 12  1 11       12  0 12      4542433018287122 8    25.0   25.0
 11 3408.855200 1.666E-22 7.808E-02.09680.571  382.51690.75-.010200          1 0 0          0 0 0  3  0  3        4  3  2      5586643018242120 6    21.0   27.0
 11 3408.961010 1.815E-26 1.556E+00.03490.250 2927.07420.24-.015270          0 0 1          0 0 0 13  5  8       13  7  7      554243301831712211    27.0   27.0
 11 3408.966409 5.679E-29 7.724E-01.09430.371 3784.67720.62-.006190          0 2 1          0 2 0  5  0  5        6  2  4      4442334432257122 7    11.0   13.0
 11 3409.202910 1.553E-24 3.550E+00.06720.412 2129.59910.51-.006620          1 1 0          0 1 0  3  3  0        4  4  1      5546433018257120 7    21.0   27.0
